Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909648983,1403461969,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,I need a flight as soon as possible,Really need a flight as soon as possible,Missed my flight and I need a flight as soon as possible,booking_urgent,0,0
2909666285,1403461969,FALSE,clixsense,1,10422922,PAK,Karachi,39.48.57.27,I need a ticket for next possible flight.,Is there a seat on next flight?,I need a ticket as soon as possible.,booking_urgent,0,0
2909648675,1403461969,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,when is the next flight ?,i want to book a flight as soon as possible,put me on the next flight please,booking_urgent,0,0
2909703976,1403461969,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,Can you help me to get another flight as soon as possible? I missed my flight.,I missed a important flight and I need one as soon as possible.,Please give me a new flight as soon as possible I missed my flight and it was important.,booking_urgent,0,0
2909668795,1403461969,FALSE,neodev,1,42441428,EGY,Cairo,41.237.43.213,i missed my flight and i want instant one as possible please,is there another flight today?,please book me a flight same as one i missed,booking_urgent,0,0
2909736101,1403461969,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,Gostaria de um novo voo pois perdi o meu o que fa√ßo?,I missed my flight and I need another one will you help me?,I would like a new flight as soon as possible,booking_urgent,1,0
2909790562,1403461969,FALSE,clixsense,1,37780823,VEN,Caracas,190.39.8.228,I LOST MY FLIGHT AND I NEED TO REACH MY DESTINY WHAT I SHOULD DO,I JUST ARRIVED AND CAN NOT TAKE MY FLIGHT I CAN GET TO ADDRESS THE FOLLOWING FLIGHT,I lost my flight and I have other connections I could get the next one please,booking_urgent,0,0
2909645829,1403461969,FALSE,neodev,1,43602514,TUR,Erzurum,78.164.167.106,What is the nearest flight time?,the closest flight time is how many pounds?,when is the nearest flight?,booking_urgent,2,0
2909643803,1403461969,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Can you assist me to sign up for a frequent flyer program?,Can you assist me to sign up for a frequent flyer program?,Can you assist me to sign up for a frequent flyer program?,profile_ff_signup,0,0
2909784285,1403461969,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I need a trip as soon as possible,I need a trip soon,I need a trip as soon as please,booking_urgent,0,0
2909628964,1403461970,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Are taxis available to book right now?,Are taxis available to book right now?,Are taxis available to book right now?,booking_change,0,0
2909643979,1403461970,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,If I have to pay any additional fees I will not fly more for this company.,Why do you usually delay the flights so much? They're going to lose customers.,I'll get in court if I lose my flight connection.,complaint,0,0
2909789587,1403461970,FALSE,elite,1,43821915,MEX,Acapulco,187.151.165.141,I will never fly with you,are the worst airline there are better ones to fly I will never do it with you,if you do not help me solve my problem I stopped flying with you,complaint,0,0
2909778130,1403461970,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I this flight do not like!,On this flight poor service!,Give me a complaints book!,complaint,0,0
2909795516,1403461970,FALSE,clixsense,1,21764533,HRV,Rijeka,78.2.113.83,I will never use this airline again.,Not only that I myself will never use your airline I ll tell all my friends and collegues not to use your airline.,You are so bad that Ill never use your airline and Ill call the media for everyone to see and then sue you.,complaint,0,0
2909736780,1403461970,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,do not fly again with you ever,I will not use your services again,I will never fly with you,complaint,0,0
2909647373,1403461970,FALSE,neodev,1,42011823,VEN,Maracay,186.92.44.117,i can find another  airline,why this is happening,we need find a solution for both,complaint,23,0
2909639644,1403461970,FALSE,neodev,1,43615460,EGY,Benha,156.214.127.74,it's complacted really why ?,what can i do it's so bad airline and it's last time !,I do not want to try this again !,complaint,1,0
2909668685,1403461970,FALSE,neodev,1,39257488,VEN,Caracas,186.167.242.20,not only that they should improve the service,they could send my complaint to their superiors,should improve their customer service,complaint,0,0
2909637504,1403461970,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,Will this airline improve its service?,Does the airline have the same problems?,I do not want to travel with this airline what other options are there?,complaint,2,0
2909740868,1403461970,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,I will never use this company again!,I'm done with your airlines!,Never again with you!,complaint,0,0
2909637246,1403461970,FALSE,clixsense,1,10422922,PAK,Karachi,39.48.57.27,Your service is so bad.,I won't travel in your airlines another tme.,Your service is so mess. I would never suggest your airlines to anyone.,complaint,0,0
2909712022,1403461970,FALSE,neodev,1,41429888,VEN,Cabimas,201.209.201.75,Yes because of the bad service they gave me,no,no,complaint,23,0
2909741684,1403461970,FALSE,neodev,1,43603766,VEN,,186.24.4.226,I do not think I'll fly again with you,Their service is terrible I will look for another option to travel,Do you want me to change my airline?,complaint,0,0
2909710451,1403461970,FALSE,neodev,1,43162037,GHA,Accra,41.189.163.62,What happened?,Did a flight attendant offend you?,Is it about safety of our flights?,complaint,123,0
2909706944,1403461970,FALSE,neodev,1,40214667,VEN,Acarigua,186.91.118.158,No volvere a usar esta aerol√≠nea Porque aparecen cargos adicionales?,No volver√© a viajar con uds cual es la causa de tanto retraso?,no recomendare esta aerolinea porque no tiene servicios?,complaint,123,0
2909693085,1403461970,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,I'm threatening to never use this airline,This airline is bad the service is too poor,I will never take a flight with this airline the service is bad,complaint,0,0
2909769080,1403461970,FALSE,neodev,1,43208229,VEN,Caracas,201.209.131.60,I am so disappointed that I would consider not to use or recommend this airline in the future,Should this subject is not solved  by tomorrow  I  will never use this airline again.,This is not acceptable! Do not count me among your clients anymore!,complaint,0,0
2909712159,1403461970,FALSE,neodev,1,42884031,VEN,Caracas,186.90.234.249,No I'm not threatening I'm actually gonna change this airline,If you can't solve my problem may be I could change this airline,can I talk to your supervisor?,complaint,0,0
2909663485,1403461970,FALSE,clixsense,1,43781014,MNE,Budva,62.4.55.102,I warn you I will not use this airline again.,I will not use this airline again.,I will not use this airline again. Be sure!,complaint,0,0
2909725897,1403461970,FALSE,bitcoinget,1,43851278,USA,New York,162.243.39.208,I will never use this airline again,Want you to know I will never use this airline again,Know now that I will never use this airline again,complaint,0,0
2909635918,1403461970,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,dsgdgsasdgag,dsgsd,sadgsd,complaint,123,0
2909818757,1403461970,FALSE,clixsense,1,42160208,UKR,,91.227.151.146,I do not like your company,awful service,the last time I contacted you,complaint,3,0
2909691371,1403461970,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,i won't use this airline agian,i will stop using this airline,i will never book a flight in this airline,complaint,0,0
2909747258,1403461970,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I will not travel again in this airline are irresponsible,the worst flight of my life will not travel again in this airline,I will never travel with you again,complaint,0,0
2909748520,1403461970,FALSE,clixsense,1,37780823,VEN,Caracas,190.39.8.228,BECAUSE THEY TREAT ME SO EVIL I WILL NOT USE THIS COMPANY TO STOP FLYING,THEY TREAT VERY EVIL TO PEOPLE AND ARE RETARDED NOT TO REPEAT THIS SERVCIO,YOUR DELAY IS IMPERDABLE DO NOT RETURN TO TRAVEL THIS COMPANY,complaint,0,0
2909719857,1403461970,FALSE,neodev,1,43783122,EGY,Assiut,197.39.73.95,Why are you being threatened not to travel again?,I have committed something wrong so I can not travel to this place,I did nothing to be threatened not to travel again,complaint,123,0
2909696415,1403461970,FALSE,clixsense,1,40597878,ESP,Leioa,85.86.226.145,What other airlines do you recommend?,Please change this,I hope this never happens again,complaint,123,0
2909748981,1403461970,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,If you do not give me what I'm asking for I'll book another flight with another airline,I will book on another air line,I will not book these airline again,complaint,0,0
2909717462,1403461970,FALSE,neodev,1,43842917,EGY,,156.203.100.225,what a bad service i will never use this airline again,i didn't get my request  iam thinking about never to use this airline,is that the way you treat all your customers  i will never use your airline again,complaint,0,0
2909632182,1403461970,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i dont what to fly this airfly what happened?,i dont what to fly this airfly what happened? if i change my chair?,i dont what to fly this airfly what happened? i didn't like.,complaint,0,0
2909683383,1403461970,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,complaint,123,0
2909696513,1403461970,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,I think I will never use this airline again.,I am thinking about not using this airline again.,Being like that makes me think about not using this airline again.,complaint,0,0
2909657203,1403461970,FALSE,neodev,1,41034016,VEN,Caracas,186.167.250.57,This is a really bad service!,I am so late due to the poor service this airline gives!,Do you recommend another airline more responsible?,complaint,0,0
2909715488,1403461970,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,I will never use this airline again,Want you to know I will never use this airline again,For your information I will never use this airline again,complaint,0,0
2909714058,1403461970,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,How much money will I get if you lose my luggage?,Why I must to declare everything I take with myself?,Why do you let overweight peaple to book only one seat?,complaint,123,0
2909697748,1403461970,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I will never use this airline again,If you do not solve my problem I will not use this airline again,If they do not improve the quality I will not use this airline again,complaint,0,0
2909651060,1403461970,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,To who do I talk to-  I'd never to use this airline again!,To who do I talk to-  I'd never to use this airline again!,To who do I talk to-  I'd never to use this airline again!,complaint,0,0
2909757519,1403461970,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,bad attention,the storage of luggage lasts a lot,too much waiting for the flight to go,complaint,0,0
2909653608,1403461955,FALSE,neodev,1,40308306,VEN,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,complaint_refund,123,0
2909655497,1403461955,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to money back please help me?,i want to money back please help me? can you help ?,i want to money back please help me? how can you help ?,complaint_refund,0,0
2909662601,1403461955,FALSE,neodev,1,42011823,VEN,Maracay,186.92.44.117,my fllight was horrible  i want my money back,my flight is delay for weather i want my money back,i don't wanna flight like these i want my money back,complaint_refund,0,0
2909663951,1403461955,FALSE,neodev,1,43777305,EGY,Cairo,41.42.70.235,get my money back !,i want ti get my money back because it was a bad flight,your flight doesn't deserve it's cost,complaint_refund,0,0
2909743355,1403461955,FALSE,clixsense,1,36522920,RUS,Moscow,91.78.29.125,I would like to return money for a bad flight how to do it?,Will I get the full amount?,When will i get money?,complaint_refund,0,0
2909649457,1403461955,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,gjkdghaskjdg,gkdagkg k,jgkdasgk,complaint_refund,123,0
2909665046,1403461955,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,I need a compensation for a bad flight,I need a compensation for a bad flight,I need a compensation for a bad flight,complaint_refund,0,0
2909667217,1403461955,FALSE,bitcoinget,1,43891892,USA,North Bergen,67.205.140.232,The flight was so bored that I never enjoy any of the services,The services being offer is of low standard,I think I will try another air line next time,complaint_refund,0,0
2909670143,1403461955,FALSE,neodev,1,39912680,COL,Medell√≠n,190.9.214.212,I had a bad flight can I get my money back?,My flight was heavy I want my money.,What bad flight will they give me my money back?,complaint_refund,0,0
2909711083,1403461955,FALSE,clixsense,1,40411309,IND,Mumbai,49.33.241.4,Where is the complaint department,what the process for partial refund,where is refund deparment,complaint_refund,0,0
2909671114,1403461955,FALSE,neodev,1,36720613,NGA,Lagos,129.56.12.42,I had a bad experience on the plane and would like some money back,I should be entitled to some money,I should be compensated for my bad experience on your plane,complaint_refund,0,0
2909671498,1403461955,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,complaint_refund,123,0
2909671991,1403461955,FALSE,neodev,1,43911470,EGY,,197.160.22.54,the flight was very bad  i want some money back,why the flight was very bad,i will not travel with you again,complaint_refund,0,0
2909692629,1403461955,FALSE,elite,1,43719755,PHL,Talisay,49.145.133.254,I want a refund for bad experience.,How can I request a refund?,Please improve your service.,complaint_refund,0,0
2909786070,1403461955,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,I want to make up for the disadvantages of the tripcan i?,Can I recover some of my money as compensation for the disadvantages of the trip?,Could some of my money be recovered as compensation for the disadvantages of the trip?,complaint_refund,0,0
2909734794,1403461955,FALSE,elite,1,43821915,MEX,Mexico,201.110.7.224,I miss the flight I expect the refund or some compensation,where do I ask for compensation for the delay in the flight this morning?,minimum should make restitution for the inconvenience caused in the flight of this afternoon,complaint_refund,0,0
2909732929,1403461955,FALSE,neodev,1,40214667,VEN,Acarigua,186.91.118.158,Volar con uds me ha enfermado a quien me dirijo para evitar que los demande?,Quien es responsable de tan pesimo vuelo me darian un reconocimiento monetario para no mir al tribunal,A quien me dirijo para reclamar un reintegro por mal servicio en el vuelo?,complaint_refund,123,0
2909730442,1403461955,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,Where can I fill the form for money returning?,Until when I can submit complaint?,How uch money can I get?,complaint_refund,0,0
2909675667,1403461955,FALSE,neodev,1,43642821,EGY,,156.198.110.44,my flight was too bad ineed to get some of my money back,can i get my money back,your services do not desirve any money ineed to get my money back,complaint_refund,0,0
2909729100,1403461955,FALSE,clixsense,1,33330056,VEN,Barquisimeto,186.93.100.6,I am very unhappy with the service of the airline and demand a refund to whom should I go?,I have not received the services offered by the airline I will report the case before the police and I will demand my money back,I have been placed in the tourist class and I have asked very explicitly the class V.I.P. I demand that the difference of the passage,complaint_refund,0,0
2909728680,1403461955,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I stumbled I needed some money please,I was a bad trip I needed money please,I need some money,complaint_refund,0,0
2909677683,1403461955,FALSE,clixsense,1,43784612,TUR,Istanbul,85.102.167.40,I had a terrible flight and I want my money back.,Due to my bad flight my sickness get worse and so I now have to go to a doctor. Your company has to visit my doctor. So I need my money back to cover my expenses that are caused by your company.,Your service was not satisfactory. I did not get what I paid for. So I am asking for a refund.,complaint_refund,0,0
2909798171,1403461955,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I'd like to return the money!,My flight was terrible!,Give me money or bring me the book of complaints!,complaint_refund,0,0
2909678749,1403461955,FALSE,neodev,1,43603766,VEN,,186.24.4.226,Could they compensate me with a refund of part of my money for the bad trip?,What a terrible flight they should repay the money,Lousy service and very expensive,complaint_refund,0,0
2909679336,1403461955,FALSE,bitcoinget,1,43851130,USA,New York,162.243.39.208,Had a bad flight now I need a refund,Really Had a bad flight now I need a refund,I need a refund,complaint_refund,0,0
2909635294,1403461955,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,shfhsdhfdh,fhdfshdf,fhfdhfd,complaint_refund,123,0
2909635079,1403461955,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909721620,1403461955,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,it was a terrible flight I think they should give us back the money,was decadent the flight and does not meet the stipulated expectations that would give me to brighten the day,I think I will contact my lawyer because I do not comply with his services,complaint_refund,0,0
2909821455,1403461955,FALSE,elite,1,43908741,VEN,Caracas,190.203.210.88,I had a bad flight I need money,real mente tuve un mal vuelo necesito dinero,i need money to go,complaint_refund,2,0
2909679785,1403461955,FALSE,elite,1,43778069,MEX,Guadalajara,177.240.140.242,My flight was not to my liking and I would like some sort of recompensation.,Can I receive a refund for a bad flight I had?,I did not like this flight and would like to receive a refund.,complaint_refund,0,0
2909721522,1403461955,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,I need a compensation for the bad flight we had.,We had a bad flight and you have to pay us some money back,I want some money back as a compensation.,complaint_refund,0,0
2909679968,1403461955,FALSE,neodev,1,43650202,EGY,,156.202.79.127,I want my money,the fligt not very good,I want back my money,complaint_refund,0,0
2909633244,1403461955,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want a refund,You want a refund,You want a refund,complaint_refund,0,0
2909833607,1403461955,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,it was bad I'm coming back I need a refund,paid for a good flight and was poor attention,they gave me nothing to eat or drink,complaint_refund,0,0
2909721016,1403461955,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I would like a compensation,I demand a remuneration,they must give me a compensation for the bad trip,complaint_refund,0,0
2909717285,1403461955,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,Do you offer refund?,Can I ask for a refund?,Is it possible to get my money back?,complaint_refund,0,0
2909688816,1403461955,FALSE,prodege,1,5551648,CAN,Victoria,173.183.76.192,I would like a partial refund as the flight was very bad,as the flight was very bad I would like a partial refund,how do I get a partial refund for a very bad flight,complaint_refund,0,0
2909713079,1403461955,FALSE,neodev,1,43704247,VEN,Cabimas,190.77.18.38,The flight was terrible. Can you  give some of my money back?,I need some of my money back this flight was bad.,A bad flight please give me some of my money back.,complaint_refund,0,0
2909689733,1403461955,FALSE,neodev,1,40141799,VEN,,190.198.74.31,this flight was no what i expect!,please i want my money back this flight was bad!,what i need to do to recover my money back?,complaint_refund,0,0
2909667399,1403461955,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,What happened to him on the flight?,Why do you ask for extra money?,tell me the reasons to be asking for this extra money?,complaint_refund,123,0
2909924376,1403461976,FALSE,neodev,1,43690074,VEN,Caracas,186.188.70.36,You know about a travel advisory?,I need a travel advisory you can help me?,Where is a traver advisory?,destination_advisory,0,0
2909785284,1403461976,FALSE,neodev,1,41766417,VEN,Maracay,201.208.26.242,are there notices on this flight?,What ads are available?,notices will be available on my flight to,destination_advisory,0,0
2909715590,1403461976,FALSE,neodev,1,32512686,VEN,Maracay,200.93.70.139,Where can I see the warning?,I could give a coffee and I could indicate where is the notice of the flight,could you translate that says here,destination_advisory,23,0
2909658571,1403461976,FALSE,neodev,1,43772050,VEN,,190.79.26.39,Please check if a travel ad is present?,Good afternoon is there a travel notice to my destination?,Good afternoon no travel warning to my destination?,destination_advisory,0,0
2909706915,1403461976,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,Is there a travel advisory in Athens?,Can you tell me if is a trvel advisory in Athens?,Do you have a travel advisory in Athens?,destination_advisory,0,0
2909631963,1403461976,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,there is a travel advisory in the place you're flying to,there is a travel advisory in the place you're flying to,there is a travel advisory in the place you're flying to,destination_advisory,0,0
2909684552,1403461976,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I need to see if there is a flight notice,Could you give me information about my flight?,Where can I see the flight advisory?,destination_advisory,0,0
2909750722,1403461976,FALSE,clixsense,1,34968890,PHL,Pasig City,120.28.109.117,Is there a travel advisory  in my destination?,What does the travel advisory say?,Is it safe to continue on this journey?,destination_advisory,0,0
2909661229,1403461976,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,you could check if there is a travel notice to miami,I need to know if you have a travel notice for miami !!,can you find out if you have a travel advisory please?,destination_advisory,0,0
2909686376,1403461976,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,destination_advisory,123,0
2909632679,1403461976,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,gsgsegwaga,agewgawageg,agrgragarwgwega,destination_advisory,123,0
2909751093,1403461976,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,Are there tour guides in this city?,Tell me is there any guides out there where we're going,I need a guide upon arrival if they have any left?,destination_advisory,0,0
2909703267,1403461976,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,Can I get a flight to the same place I'm going in case something happens?,Can I get a reservation flight if it is canceled?,Which carriers fly to my destination?,destination_advisory,3,0
2909683954,1403461976,FALSE,clixsense,1,43624128,LKA,Colombo,123.231.107.173,Is there a travel advisory in that place?,Is there additional charge for advisory?,Are they speak English?,destination_advisory,23,0
2909662005,1403461976,FALSE,neodev,1,42432753,MAR,Casablanca,160.178.120.179,can you told me if there any advisor in the flight ?,how many advisors are they ?,are they in this place please ?,destination_advisory,3,0
2909753994,1403461976,FALSE,neodev,1,43603766,VEN,,186.24.4.226,Where can I find out if there is a travel notice at my destination?,I hope there is travel notice in my destination,Could you tell me if there is travel notice in my destination?,destination_advisory,0,0
2909707134,1403461976,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,i need to see if there is a travel advisory in the place i am flying to,can you please tell me  if there is a travel advisory in the place i am  flying to?,i would like to know if there is a travel advisory in the place i am  flying to,destination_advisory,0,0
2909652566,1403461976,FALSE,clixsense,1,43784612,TUR,Istanbul,85.102.167.40,I was wondering whether there is any travel advisory when I arrive?,I may need some help on my arrival is there any travel advisory over there?,I will need some travel assistance  on my destination is there any travel advisory agency?,destination_advisory,0,0
2909662062,1403461976,FALSE,neodev,1,40062468,PER,Lima,179.7.132.177,Can there be a notice to the place where I am traveling?,Where can I reach you?,Is there anyone who might know about this?,destination_advisory,0,0
2909649308,1403461976,FALSE,neodev,1,43911470,EGY,,197.160.22.54,is there a travel advisory in ... ?,is there any instructions ?,is there any advice ?,destination_advisory,23,0
2909676442,1403461976,FALSE,neodev,1,43783122,EGY,Assiut,197.39.73.95,This is the first time I travel Can you advise me,Are there any tips you want to teach me?,Are there wars in the place where we go?,destination_advisory,1,0
2909770454,1403461976,FALSE,clixsense,1,21764533,HRV,Rijeka,78.2.113.83,Is a travel advisory at my destination?,Do you know of a travel adisory in the place where Im going to?,I need a travel advisary after the flight do you know can I find one?,destination_advisory,0,0
2909646449,1403461976,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,Is a travel advertisement available?,are there availability to see the places of travel?,Are there travel notices in the area?,destination_advisory,0,0
2909690408,1403461976,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,Is there a travel advisory to the country?,Is there a travel advisory to the country?,Is there a travel advisory to the country?,destination_advisory,0,0
2909712759,1403461976,FALSE,neodev,1,33110177,VEN,Car√∫pano,190.204.98.175,May I find a travel advisory where I am headed?,Will I be able to find a travel advisory there?,Is there travel any advisory in that place?,destination_advisory,0,0
2909780440,1403461976,FALSE,clixsense,1,43661991,PAK,Karachi,111.88.150.92,I want to see travel advisory in the flight I am travelling.,What is the travel advisory available in the flight.,Is any travel advisory available for my flight?,destination_advisory,0,0
2909691301,1403461976,FALSE,neodev,1,43644467,VEN,Caracas,190.204.151.234,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,destination_advisory,123,0
2909645229,1403461976,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,Could you tell me where the travel advices are?,where are the warnings,how many travel advices can i find around,destination_advisory,0,0
2909644965,1403461976,FALSE,clixsense,1,43806607,VEN,Caracas,200.41.119.187,Do you know of any travel advisory in that place?,Where can I find help from a travel advisor for my destiny?,Is there someone who can help me with travel advisory?,destination_advisory,0,0
2909691917,1403461976,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,hjkdahdjkahds,hjkhdasjkdhasjkd,hjkdahkadjhk,destination_advisory,123,0
2909680276,1403461976,FALSE,clixsense,1,43726491,UKR,Khmelnitskiy,46.252.216.42,where can I see information about the place of my appointment?,Can you answer the questions about the country of my arrival?,How reliable is the information you can give me?,destination_advisory,3,0
2909740139,1403461976,FALSE,clixsense,1,41904763,VEN,Caracas,190.36.114.90,there are notices around,Could you tell me where the travel advices are?,I would like to know if there is any travel notice,destination_advisory,0,0
2909692778,1403461976,FALSE,clixsense,1,40289526,TUR,Denizli,176.233.184.158,ƒ± need an important job to do,no,no,destination_advisory,123,0
2909795859,1403461976,FALSE,neodev,1,43825606,VEN,Barquisimeto,201.249.96.90,I need to know if there is any travel notice in orlando ??,I need information about that please.,I would appreciate it if you told me that,destination_advisory,23,0
2909667987,1403461976,FALSE,clixsense,1,43250263,UKR,Poltava,213.174.29.4,how to see if there is a travel advice in the place where I'm flying,can I find out if there is a travel consultation in the place I'm flying to,is there a consultation on travel in the place where I'm flying where you can see,destination_advisory,0,0
2909721073,1403461976,FALSE,neodev,1,40141799,VEN,,190.198.74.31,hello there is a travel advisory?,hello how i can know if there is a flight advisory?,Hello i dont know if there is a flight advisory can you help me with that?,destination_advisory,0,0
2909639703,1403461976,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to take travel advisory how can i ?,how much money?,how can i go there?,destination_advisory,23,0
2909643254,1403461976,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I need to know about the route announcement,I would like to know,where I can see the place of flight,destination_advisory,23,0
2909668814,1403461976,FALSE,neodev,1,43799932,EGY,Cairo,197.39.170.251,are there any travel advisoy in my distination  country,when i reach my distination are there any travel advisory there,what about the travel advisory in my distination country,destination_advisory,0,0
2909714188,1403461973,FALSE,neodev,1,43191711,EGY,Cairo,41.44.237.76,i need to a wheelchair when the plane land,is it big ?,how can i reach to it,destination_wheelchair,23,0
2909674212,1403461973,FALSE,neodev,1,43850470,VEN,Barquisimeto,190.207.138.155,¬øposee la aerolinea servicio de silla de ruedas?,I require a wheelchair to descend,Thank you for your attention,destination_wheelchair,13,0
2909695036,1403461973,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,I would like a wheelchair please.,I need an accessibility service. May I have a wheelchair please,My young lady. I need your help. A wheelchair,destination_wheelchair,0,0
2909675492,1403461973,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,at the end of the trip I need a wheelchair,I need a wheelchair when I go down,i need a wheelchair,destination_wheelchair,0,0
2909729401,1403461973,FALSE,neodev,1,43661460,VEN,,190.207.59.93,I need a wheelchair for the landing.,for the landing could I have a wheelchair?,I want to request a wheelchair for the landing,destination_wheelchair,0,0
2909632261,1403461973,FALSE,neodev,1,40956186,EGY,,62.114.130.5,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,booking_modify_ff,0,0
2909660593,1403461973,FALSE,neodev,1,38372558,BRA,Goiania,200.163.232.161,Please I need a wheelchair on the landing of that flight.,I need to get around with a wheelchair at the landing.,I'm a wheelchair user and I'm without a chair please help me at the landing.,destination_wheelchair,0,0
2909658464,1403461973,FALSE,clixsense,1,43806607,VEN,Caracas,200.41.119.187,How can I get assistance to obtain a wheelchair?,Who can help me to get a wheelchair?,Do you know how can I get a wheelchair?,destination_wheelchair,0,0
2909670613,1403461973,FALSE,clixsense,1,39360761,VEN,Barquisimeto,200.8.101.118,When I land I'm going to need a wheelchair ... can you help me with that?,Can you help me find a wheelchair when landing?,to land I need you to please find me a wheelchair,destination_wheelchair,0,0
2909750911,1403461973,FALSE,clixsense,1,39347443,AUT,Vienna,80.110.82.64,I am injured could you get me a wheelchair?,I can't get out on my own I would like a wheelchair please?,Is it possible to get a wheelchair?,destination_wheelchair,0,0
2909831117,1403461973,FALSE,clixsense,1,39767721,RUS,Kazan,188.162.195.224,I want to request a wheelchair for the disabled.,You can upon landing to provide me with the wheelchair?,Somebody can help me with a wheelchair stroller,destination_wheelchair,0,0
2909687277,1403461973,FALSE,elite,1,40356433,SRB,,77.243.24.177,I need a wheelchair when we land.,Can you provide me a wheelchair when we land ?,I request wheelchair when we land.,destination_wheelchair,0,0
